准确性权重,连续等待权重,不稳定权重,胜出方案,最小综合风险
0.18,0.7000000000000001,0.12,15/18,0.1657701434254695
0.18,0.71,0.1100000000000001,15/18,0.16591605032755619
0.18,0.72,0.10000000000000009,15/18,0.16606195722964284
0.18,0.73,0.09000000000000008,15/18,0.16620786413172953
0.18,0.74,0.08000000000000007,15/18,0.16635377103381618
0.18,0.75,0.07000000000000006,15/18,0.1664996779359029
0.18,0.76,0.06000000000000005,15/18,0.16664558483798958
0.18,0.77,0.050000000000000044,15/18,0.16679149174007624
0.18,0.78,0.040000000000000036,15/18,0.16693739864216292
0.18,0.79,0.030000000000000027,15/18,0.16708330554424958
0.18,0.8,0.020000000000000018,15/18,0.1672292124463363
0.18,0.81,0.010000000000000009,15/18,0.16737511934842295
0.18,0.8200000000000001,0.0,15/18,0.16752102625050963
0.19,0.0,0.81,18/22,0.00846213849825776
0.19,0.01,0.8,18/22,0.012590014367706664
0.19,0.02,0.79,18/22,0.016717890237155565
0.19,0.03,0.78,18/22,0.02084576610660447
0.19,0.04,0.77,18/22,0.024973641976053375
0.19,0.05,0.76,18/22,0.02910151784550228
0.19,0.06,0.75,18/22,0.03322939371495118
0.19,0.07,0.74,18/22,0.03735726958440008
0.19,0.08,0.7300000000000001,18/22,0.04148514545384899
0.19,0.09,0.7200000000000001,18/22,0.04561302132329789
0.19,0.1,0.7100000000000001,18/22,0.0497408971927468
0.19,0.11,0.7000000000000001,18/22,0.053868773062195695
0.19,0.12,0.6900000000000001,18/22,0.0579966489316446
0.19,0.13,0.68,18/22,0.062124524801093504
0.19,0.14,0.67,18/22,0.0662524006705424
0.19,0.15,0.66,18/22,0.07038027653999131
0.19,0.16,0.65,18/22,0.07450815240944021
0.19,0.17,0.64,18/22,0.07863602827888912
0.19,0.18,0.6300000000000001,18/22,0.08276390414833802
0.19,0.19,0.6200000000000001,18/22,0.08689178001778693
0.19,0.2,0.6100000000000001,18/22,0.09101965588723583
0.19,0.21,0.6000000000000001,18/22,0.09514753175668472
0.19,0.22,0.5900000000000001,18/22,0.09927540762613363
0.19,0.23,0.5800000000000001,18/22,0.10340328349558255
0.19,0.24,0.5700000000000001,16/18,0.10666536835387055
0.19,0.25,0.56,16/18,0.10848644914573785
0.19,0.26,0.55,16/18,0.11030752993760515
0.19,0.27,0.54,16/18,0.11212861072947246
0.19,0.28,0.53,16/18,0.11394969152133977
0.19,0.29,0.52,16/18,0.11577077231320707
0.19,0.3,0.51,16/18,0.11759185310507438
0.19,0.31,0.5,16/18,0.11941293389694169
0.19,0.32,0.49000000000000005,16/18,0.12123401468880901
0.19,0.33,0.48000000000000004,16/18,0.12305509548067632
0.19,0.34,0.47000000000000003,16/18,0.12487617627254363
0.19,0.35000000000000003,0.46,16/18,0.12669725706441093
0.19,0.36,0.45000000000000007,16/18,0.12851833785627823
0.19,0.37,0.44000000000000006,16/18,0.13033941864814555
0.19,0.38,0.43000000000000005,16/18,0.13216049944001285
0.19,0.39,0.42000000000000004,16/18,0.13398158023188017
0.19,0.4,0.41000000000000003,16/18,0.1358026610237475
0.19,0.41000000000000003,0.4,16/18,0.13762374181561476
0.19,0.42,0.39000000000000007,16/18,0.1394448226074821
0.19,0.43,0.38000000000000006,16/18,0.1412659033993494
0.19,0.44,0.37000000000000005,16/18,0.1430869841912167
0.19,0.45,0.36000000000000004,16/18,0.144908064983084
0.19,0.46,0.35000000000000003,16/18,0.1467291457749513
0.19,0.47000000000000003,0.34,16/18,0.14855022656681863
0.19,0.48,0.33000000000000007,16/18,0.15037130735868595
0.19,0.49,0.32000000000000006,16/18,0.15219238815055322
0.19,0.5,0.31000000000000005,16/18,0.15401346894242054
0.19,0.51,0.30000000000000004,16/18,0.15583454973428784
0.19,0.52,0.29000000000000004,16/18,0.15765563052615517
0.19,0.53,0.28,16/18,0.1594767113180225
0.19,0.54,0.27,16/18,0.1612977921098898
0.19,0.55,0.26,15/18,0.16277913213191392
0.19,0.56,0.25,15/18,0.16292503903400057
0.19,0.5700000000000001,0.24,15/18,0.16307094593608726
0.19,0.58,0.2300000000000001,15/18,0.16321685283817394
0.19,0.59,0.22000000000000008,15/18,0.1633627597402606
0.19,0.6,0.21000000000000008,15/18,0.16350866664234728
0.19,0.61,0.20000000000000007,15/18,0.16365457354443397
0.19,0.62,0.19000000000000006,15/18,0.16380048044652062
0.19,0.63,0.18000000000000005,15/18,0.16394638734860734
0.19,0.64,0.17000000000000004,15/18,0.164092294250694
0.19,0.65,0.16000000000000003,15/18,0.16423820115278068
0.19,0.66,0.15000000000000002,15/18,0.16438410805486733
0.19,0.67,0.14,15/18,0.16453001495695405
0.19,0.68,0.13,15/18,0.1646759218590407
0.19,0.6900000000000001,0.12,15/18,0.1648218287611274
0.19,0.7000000000000001,0.10999999999999999,15/18,0.16496773566321404
0.19,0.71,0.10000000000000009,15/18,0.16511364256530073
0.19,0.72,0.09000000000000008,15/18,0.16525954946738738
0.19,0.73,0.08000000000000007,15/18,0.16540545636947407
0.19,0.74,0.07000000000000006,15/18,0.16555136327156075
0.19,0.75,0.06000000000000005,15/18,0.16569727017364744
0.19,0.76,0.050000000000000044,15/18,0.16584317707573412
0.19,0.77,0.040000000000000036,15/18,0.16598908397782078
0.19,0.78,0.030000000000000027,15/18,0.16613499087990746
0.19,0.79,0.020000000000000018,15/18,0.16628089778199415
0.19,0.8,0.010000000000000009,15/18,0.16642680468408083
0.19,0.81,0.0,15/18,0.1665727115861675
0.2,0.0,0.8,18/22,0.00890751420869238
0.2,0.01,0.79,18/22,0.013035390078141283
0.2,0.02,0.78,18/22,0.017163265947590184
0.2,0.03,0.77,18/22,0.02129114181703909
0.2,0.04,0.76,18/22,0.025419017686487994
0.2,0.05,0.75,18/22,0.0295468935559369
0.2,0.06,0.74,18/22,0.033674769425385796
0.2,0.07,0.73,18/22,0.0378026452948347
0.2,0.08,0.7200000000000001,18/22,0.041930521164283606
0.2,0.09,0.7100000000000001,18/22,0.04605839703373251
0.2,0.1,0.7000000000000001,18/22,0.050186272903181416
0.2,0.11,0.6900000000000001,18/22,0.054314148772630313
0.2,0.12,0.68,18/22,0.05844202464207922
0.2,0.13,0.67,18/22,0.06256990051152812
0.2,0.14,0.66,18/22,0.06669777638097703
0.2,0.15,0.65,18/22,0.07082565225042592
0.2,0.16,0.64,18/22,0.07495352811987482
0.2,0.17,0.63,18/22,0.07908140398932373
0.2,0.18,0.6200000000000001,18/22,0.08320927985877263
0.2,0.19,0.6100000000000001,18/22,0.08733715572822154
0.2,0.2,0.6000000000000001,18/22,0.09146503159767044
0.2,0.21,0.5900000000000001,18/22,0.09559290746711933
0.2,0.22,0.5800000000000001,18/22,0.09972078333656824
0.2,0.23,0.5700000000000001,18/22,0.10384865920601716
0.2,0.24,0.56,16/18,0.1068211277932945
0.2,0.25,0.55,16/18,0.1086422085851618
0.2,0.26,0.54,16/18,0.11046328937702911
0.2,0.27,0.53,16/18,0.11228437016889642
0.2,0.28,0.52,16/18,0.11410545096076374
0.2,0.29,0.51,16/18,0.11592653175263103
0.2,0.3,0.5,16/18,0.11774761254449834
0.2,0.31,0.49000000000000005,16/18,0.11956869333636566
0.2,0.32,0.48000000000000004,16/18,0.12138977412823297
0.2,0.33,0.47000000000000003,16/18,0.12321085492010027
0.2,0.34,0.46,16/18,0.12503193571196758
0.2,0.35000000000000003,0.45,16/18,0.1268530165038349
0.2,0.36,0.44000000000000006,16/18,0.1286740972957022
0.2,0.37,0.43000000000000005,16/18,0.1304951780875695
0.2,0.38,0.42000000000000004,16/18,0.13231625887943682
0.2,0.39,0.41000000000000003,16/18,0.13413733967130412
0.2,0.4,0.4,16/18,0.13595842046317144
0.2,0.41000000000000003,0.39,16/18,0.13777950125503874
0.2,0.42,0.38000000000000006,16/18,0.13960058204690604
0.2,0.43,0.37000000000000005,16/18,0.14142166283877336
0.2,0.44,0.36000000000000004,16/18,0.14324274363064066
0.2,0.45,0.35000000000000003,16/18,0.14506382442250795
0.2,0.46,0.34,16/18,0.14688490521437528
0.2,0.47000000000000003,0.33,16/18,0.1487059860062426
0.2,0.48,0.32000000000000006,16/18,0.15052706679810987
0.2,0.49,0.31000000000000005,16/18,0.1523481475899772
0.2,0.5,0.30000000000000004,16/18,0.1541692283818445
0.2,0.51,0.29000000000000004,16/18,0.15599030917371182
0.2,0.52,0.28,16/18,0.1578113899655791
0.2,0.53,0.27,16/18,0.1596324707574464
0.2,0.54,0.26,16/18,0.16145355154931373
0.2,0.55,0.25,15/18,0.16197672436965846
0.2,0.56,0.24,15/18,0.16212263127174514
0.2,0.5700000000000001,0.22999999999999998,15/18,0.16226853817383183
0.2,0.58,0.22000000000000008,15/18,0.16241444507591848
0.2,0.59,0.21000000000000008,15/18,0.16256035197800517
0.2,0.6,0.20000000000000007,15/18,0.16270625888009183
0.2,0.61,0.19000000000000006,15/18,0.16285216578217854
0.2,0.62,0.18000000000000005,15/18,0.1629980726842652
0.2,0.63,0.17000000000000004,15/18,0.16314397958635188
0.2,0.64,0.16000000000000003,15/18,0.16328988648843856
0.2,0.65,0.15000000000000002,15/18,0.16343579339052522
0.2,0.66,0.14,15/18,0.16358170029261193
0.2,0.67,0.13,15/18,0.1637276071946986
0.2,0.68,0.12,15/18,0.16387351409678527
0.2,0.6900000000000001,0.10999999999999999,15/18,0.16401942099887196
0.2,0.7000000000000001,0.09999999999999998,15/18,0.1641653279009586
0.2,0.71,0.09000000000000008,15/18,0.1643112348030453
0.2,0.72,0.08000000000000007,15/18,0.16445714170513195
0.2,0.73,0.07000000000000006,15/18,0.16460304860721867
0.2,0.74,0.06000000000000005,15/18,0.16474895550930532
0.2,0.75,0.050000000000000044,15/18,0.164894862411392
0.2,0.76,0.040000000000000036,15/18,0.1650407693134787
0.2,0.77,0.030000000000000027,15/18,0.16518667621556535
0.2,0.78,0.020000000000000018,15/18,0.16533258311765206
0.2,0.79,0.010000000000000009,15/18,0.16547849001973872
0.2,0.8,0.0,15/18,0.1656243969218254
0.21,0.0,0.79,18/22,0.009352889919126998
0.21,0.01,0.78,18/22,0.013480765788575901
0.21,0.02,0.77,18/22,0.017608641658024803
0.21,0.03,0.76,18/22,0.021736517527473707
0.21,0.04,0.75,18/22,0.025864393396922612
0.21,0.05,0.74,18/22,0.029992269266371517
0.21,0.06,0.73,18/22,0.034120145135820415
0.21,0.07,0.72,18/22,0.03824802100526932
0.21,0.08,0.7100000000000001,18/22,0.042375896874718225
0.21,0.09,0.7000000000000001,18/22,0.04650377274416713
0.21,0.1,0.6900000000000001,18/22,0.050631648613616034
0.21,0.11,0.68,18/22,0.05475952448306493
0.21,0.12,0.67,18/22,0.05888740035251384
0.21,0.13,0.66,18/22,0.06301527622196273
0.21,0.14,0.65,18/22,0.06714315209141164
0.21,0.15,0.64,18/22,0.07127102796086054
0.21,0.16,0.63,18/22,0.07539890383030945
0.21,0.17,0.62,18/22,0.07952677969975835
0.21,0.18,0.6100000000000001,18/22,0.08365465556920726
0.21,0.19,0.6000000000000001,18/22,0.08778253143865616
0.21,0.2,0.5900000000000001,18/22,0.09191040730810507
0.21,0.21,0.5800000000000001,18/22,0.09603828317755396
0.21,0.22,0.5700000000000001,18/22,0.10016615904700286
0.21,0.23,0.56,18/22,0.10429403491645178
0.21,0.24,0.55,16/18,0.10697688723271845
0.21,0.25,0.54,16/18,0.10879796802458576
0.21,0.26,0.53,16/18,0.11061904881645307
0.21,0.27,0.52,16/18,0.11244012960832037
0.21,0.28,0.51,16/18,0.11426121040018769
0.21,0.29,0.5,16/18,0.11608229119205497
0.21,0.3,0.49000000000000005,16/18,0.11790337198392228
0.21,0.31,0.48000000000000004,16/18,0.11972445277578961
0.21,0.32,0.47000000000000003,16/18,0.12154553356765692
0.21,0.33,0.46,16/18,0.12336661435952422
0.21,0.34,0.45,16/18,0.12518769515139153
0.21,0.35000000000000003,0.44,16/18,0.12700877594325885
0.21,0.36,0.43000000000000005,16/18,0.12882985673512615
0.21,0.37,0.42000000000000004,16/18,0.13065093752699344
0.21,0.38,0.41000000000000003,16/18,0.13247201831886077
0.21,0.39,0.4,16/18,0.13429309911072806
0.21,0.4,0.39,16/18,0.1361141799025954
0.21,0.41000000000000003,0.38,16/18,0.13793526069446269
0.21,0.42,0.37000000000000005,16/18,0.13975634148632998
0.21,0.43,0.36000000000000004,16/18,0.1415774222781973
0.21,0.44,0.35000000000000003,16/18,0.1433985030700646
0.21,0.45,0.34,16/18,0.1452195838619319
0.21,0.46,0.33,16/18,0.14704066465379925
0.21,0.47000000000000003,0.32,16/18,0.14886174544566655
0.21,0.48,0.31000000000000005,16/18,0.15068282623753385
0.21,0.49,0.30000000000000004,16/18,0.15250390702940114
0.21,0.5,0.29000000000000004,16/18,0.15432498782126844
0.21,0.51,0.28,16/18,0.15614606861313576
0.21,0.52,0.27,16/18,0.15796714940500306
0.21,0.53,0.26,16/18,0.15978823019687038
0.21,0.54,0.25,15/18,0.16102840970531634
0.21,0.55,0.24,15/18,0.161174316607403
0.21,0.56,0.22999999999999998,15/18,0.16132022350948969
0.21,0.5700000000000001,0.21999999999999997,15/18,0.16146613041157637
0.21,0.58,0.21000000000000008,15/18,0.16161203731366305
0.21,0.59,0.20000000000000007,15/18,0.16175794421574974
0.21,0.6,0.19000000000000006,15/18,0.1619038511178364
0.21,0.61,0.18000000000000005,15/18,0.16204975801992308
0.21,0.62,0.17000000000000004,15/18,0.16219566492200976
0.21,0.63,0.16000000000000003,15/18,0.16234157182409645
0.21,0.64,0.15000000000000002,15/18,0.1624874787261831
0.21,0.65,0.14,15/18,0.16263338562826982
0.21,0.66,0.13,15/18,0.16277929253035647
0.21,0.67,0.12,15/18,0.16292519943244316
0.21,0.68,0.10999999999999999,15/18,0.16307110633452981
0.21,0.6900000000000001,0.09999999999999998,15/18,0.1632170132366165
0.21,0.7000000000000001,0.08999999999999997,15/18,0.16336292013870318
0.21,0.71,0.08000000000000007,15/18,0.16350882704078984
0.21,0.72,0.07000000000000006,15/18,0.16365473394287652
0.21,0.73,0.06000000000000005,15/18,0.1638006408449632
0.21,0.74,0.050000000000000044,15/18,0.16394654774704986
0.21,0.75,0.040000000000000036,15/18,0.16409245464913655
0.21,0.76,0.030000000000000027,15/18,0.16423836155122323
0.21,0.77,0.020000000000000018,15/18,0.16438426845330992
0.21,0.78,0.010000000000000009,15/18,0.1645301753553966
0.21,0.79,0.0,15/18,0.16467608225748326
0.22,0.0,0.78,18/22,0.009798265629561619
0.22,0.01,0.77,18/22,0.013926141499010522
0.22,0.02,0.76,18/22,0.018054017368459425
0.22,0.03,0.75,18/22,0.022181893237908326
0.22,0.04,0.74,18/22,0.02630976910735723
0.22,0.05,0.73,18/22,0.030437644976806136
0.22,0.06,0.72,18/22,0.03456552084625504
0.22,0.07,0.71,18/22,0.038693396715703945
0.22,0.08,0.7000000000000001,18/22,0.04282127258515284
0.22,0.09,0.6900000000000001,18/22,0.04694914845460175
0.22,0.1,0.68,18/22,0.05107702432405065
0.22,0.11,0.67,18/22,0.05520490019349955
0.22,0.12,0.66,18/22,0.059332776062948456
0.22,0.13,0.65,18/22,0.06346065193239736
0.22,0.14,0.64,18/22,0.06758852780184627
0.22,0.15,0.63,18/22,0.07171640367129517
0.22,0.16,0.62,18/22,0.07584427954074408
0.22,0.17,0.61,18/22,0.07997215541019298
0.22,0.18,0.6000000000000001,18/22,0.08410003127964188
0.22,0.19,0.5900000000000001,18/22,0.08822790714909079
0.22,0.2,0.5800000000000001,18/22,0.0923557830185397
0.22,0.21,0.5700000000000001,18/22,0.09648365888798857
0.22,0.22,0.56,18/22,0.10061153475743748
0.22,0.23,0.55,18/22,0.10473941062688641
0.22,0.24,0.54,16/18,0.10713264667214241
0.22,0.25,0.53,16/18,0.10895372746400972
0.22,0.26,0.52,16/18,0.11077480825587702
0.22,0.27,0.51,16/18,0.11259588904774433
0.22,0.28,0.5,16/18,0.11441696983961164
0.22,0.29,0.49000000000000005,16/18,0.11623805063147893
0.22,0.3,0.48000000000000004,16/18,0.11805913142334624
0.22,0.31,0.47000000000000003,16/18,0.11988021221521356
0.22,0.32,0.46,16/18,0.12170129300708087
0.22,0.33,0.45,16/18,0.12352237379894818
0.22,0.34,0.44,16/18,0.1253434545908155
0.22,0.35000000000000003,0.43,16/18,0.1271645353826828
0.22,0.36,0.42000000000000004,16/18,0.1289856161745501
0.22,0.37,0.41000000000000003,16/18,0.13080669696641742
0.22,0.38,0.4,16/18,0.13262777775828472
0.22,0.39,0.39,16/18,0.13444885855015204
0.22,0.4,0.38,16/18,0.13626993934201936
0.22,0.41000000000000003,0.37,16/18,0.13809102013388663
0.22,0.42,0.36000000000000004,16/18,0.13991210092575396
0.22,0.43,0.35000000000000003,16/18,0.14173318171762125
0.22,0.44,0.34,16/18,0.14355426250948858
0.22,0.45,0.33,16/18,0.14537534330135587
0.22,0.46,0.32,16/18,0.14719642409322317
0.22,0.47000000000000003,0.31,16/18,0.1490175048850905
0.22,0.48,0.30000000000000004,16/18,0.1508385856769578
0.22,0.49,0.29000000000000004,16/18,0.1526596664688251
0.22,0.5,0.28,16/18,0.1544807472606924
0.22,0.51,0.27,16/18,0.1563018280525597
0.22,0.52,0.26,16/18,0.15812290884442703
0.22,0.53,0.25,16/18,0.15994398963629436
0.22,0.54,0.24,15/18,0.16022600194306091
0.22,0.55,0.22999999999999998,15/18,0.16037190884514757
0.22,0.56,0.21999999999999997,15/18,0.16051781574723425
0.22,0.5700000000000001,0.20999999999999996,15/18,0.16066372264932094
0.22,0.58,0.20000000000000007,15/18,0.1608096295514076
0.22,0.59,0.19000000000000006,15/18,0.1609555364534943
0.22,0.6,0.18000000000000005,15/18,0.16110144335558096
0.22,0.61,0.17000000000000004,15/18,0.16124735025766765
0.22,0.62,0.16000000000000003,15/18,0.1613932571597543
0.22,0.63,0.15000000000000002,15/18,0.161539164061841
0.22,0.64,0.14,15/18,0.1616850709639277
0.22,0.65,0.13,15/18,0.16183097786601436
0.22,0.66,0.12,15/18,0.16197688476810104
0.22,0.67,0.10999999999999999,15/18,0.1621227916701877
0.22,0.68,0.09999999999999998,15/18,0.16226869857227438
0.22,0.6900000000000001,0.08999999999999997,15/18,0.1624146054743611
0.22,0.7000000000000001,0.07999999999999996,15/18,0.16256051237644775
0.22,0.71,0.07000000000000006,15/18,0.16270641927853444
0.22,0.72,0.06000000000000005,15/18,0.1628523261806211
0.22,0.73,0.050000000000000044,15/18,0.16299823308270778
0.22,0.74,0.040000000000000036,15/18,0.16314413998479443
0.22,0.75,0.030000000000000027,15/18,0.16329004688688112
0.22,0.76,0.020000000000000018,15/18,0.16343595378896783
0.22,0.77,0.010000000000000009,15/18,0.1635818606910545
0.22,0.78,0.0,15/18,0.16372776759314117
0.23,0.0,0.77,18/22,0.010243641339996237
0.23,0.01,0.76,18/22,0.01437151720944514
0.23,0.02,0.75,18/22,0.018499393078894043
0.23,0.03,0.74,18/22,0.022627268948342945
0.23,0.04,0.73,18/22,0.02675514481779185
0.23,0.05,0.72,18/22,0.030883020687240754
0.23,0.06,0.71,18/22,0.03501089655668965
0.23,0.07,0.7,18/22,0.03913877242613856
0.23,0.08,0.6900000000000001,18/22,0.04326664829558746
0.23,0.09,0.68,18/22,0.04739452416503637
0.23,0.1,0.67,18/22,0.05152240003448527
0.23,0.11,0.66,18/22,0.05565027590393417
0.23,0.12,0.65,18/22,0.059778151773383074
0.23,0.13,0.64,18/22,0.06390602764283199
0.23,0.14,0.63,18/22,0.06803390351228089
0.23,0.15,0.62,18/22,0.07216177938172978
0.23,0.16,0.61,18/22,0.07628965525117869
0.23,0.17,0.6,18/22,0.08041753112062759
0.23,0.18,0.5900000000000001,18/22,0.0845454069900765
0.23,0.19,0.5800000000000001,18/22,0.0886732828595254
0.23,0.2,0.5700000000000001,18/22,0.0928011587289743
0.23,0.21,0.56,18/22,0.0969290345984232
0.23,0.22,0.55,18/22,0.1010569104678721
0.23,0.23,0.54,18/22,0.10518478633732102
0.23,0.24,0.53,16/18,0.10728840611156637
0.23,0.25,0.52,16/18,0.10910948690343367
0.23,0.26,0.51,16/18,0.11093056769530098
0.23,0.27,0.5,16/18,0.11275164848716829
0.23,0.28,0.49,16/18,0.1145727292790356
0.23,0.29,0.48000000000000004,16/18,0.1163938100709029
0.23,0.3,0.47000000000000003,16/18,0.1182148908627702
0.23,0.31,0.46,16/18,0.12003597165463752
0.23,0.32,0.45,16/18,0.12185705244650483
0.23,0.33,0.44,16/18,0.12367813323837212
0.23,0.34,0.43,16/18,0.12549921403023945
0.23,0.35000000000000003,0.42,16/18,0.12732029482210674
0.23,0.36,0.41000000000000003,16/18,0.12914137561397407
0.23,0.37,0.4,16/18,0.13096245640584137
0.23,0.38,0.39,16/18,0.13278353719770866
0.23,0.39,0.38,16/18,0.134604617989576
0.23,0.4,0.37,16/18,0.13642569878144328
0.23,0.41000000000000003,0.36,16/18,0.1382467795733106
0.23,0.42,0.35000000000000003,16/18,0.1400678603651779
0.23,0.43,0.34,16/18,0.1418889411570452
0.23,0.44,0.33,16/18,0.14371002194891253
0.23,0.45,0.32,16/18,0.14553110274077982
0.23,0.46,0.31,16/18,0.14735218353264715
0.23,0.47000000000000003,0.3,16/18,0.14917326432451444
0.23,0.48,0.29000000000000004,16/18,0.15099434511638174
0.23,0.49,0.28,16/18,0.15281542590824906
0.23,0.5,0.27,16/18,0.15463650670011636
0.23,0.51,0.26,16/18,0.15645758749198369
0.23,0.52,0.25,16/18,0.15827866828385095
0.23,0.53,0.24,15/18,0.15927768727871877
0.23,0.54,0.22999999999999998,15/18,0.15942359418080546
0.23,0.55,0.21999999999999997,15/18,0.15956950108289214
0.23,0.56,0.20999999999999996,15/18,0.1597154079849788
0.23,0.5700000000000001,0.19999999999999996,15/18,0.1598613148870655
0.23,0.58,0.19000000000000006,15/18,0.16000722178915217
0.23,0.59,0.18000000000000005,15/18,0.16015312869123885
0.23,0.6,0.17000000000000004,15/18,0.1602990355933255
0.23,0.61,0.16000000000000003,15/18,0.1604449424954122
0.23,0.62,0.15000000000000002,15/18,0.16059084939749887
0.23,0.63,0.14,15/18,0.1607367562995856
0.23,0.64,0.13,15/18,0.16088266320167224
0.23,0.65,0.12,15/18,0.1610285701037589
0.23,0.66,0.10999999999999999,15/18,0.16117447700584558
0.23,0.67,0.09999999999999998,15/18,0.16132038390793227
0.23,0.68,0.08999999999999997,15/18,0.16146629081001895
0.23,0.6900000000000001,0.07999999999999996,15/18,0.16161219771210564
0.23,0.7000000000000001,0.06999999999999995,15/18,0.1617581046141923
0.23,0.71,0.06000000000000005,15/18,0.16190401151627898
0.23,0.72,0.050000000000000044,15/18,0.16204991841836563
0.23,0.73,0.040000000000000036,15/18,0.16219582532045232
0.23,0.74,0.030000000000000027,15/18,0.16234173222253898
0.23,0.75,0.020000000000000018,15/18,0.1624876391246257
0.23,0.76,0.010000000000000009,15/18,0.16263354602671237
