重复,袋外人数,存在方案,胜出组数,胜出切点,胜出推荐孕周,胜出开发平均孕周,袋外平均检测孕周,袋外总体达标概率,袋外政策组最低均值,袋外政策组最低保守下限,袋外审计层最低均值,袋外审计层最低保守下限,袋外均值安全,袋外保守下限安全,袋外政策组人数,袋外审计层人数,袋外政策组均值,袋外政策组保守下限,袋外审计层均值,袋外审计层保守下限
920,107,True,2,35.467684,18|24,18.696629213483146,18.953271028037385,0.9568288882924503,0.9547276534700246,0.9506205492195943,0.9492021211787467,0.9392913586443936,True,True,90|17,31|26|20|30,0.954728|0.967953,0.950621|0.962859,0.961583|0.963769|0.951878|0.949202,0.957695|0.959761|0.943348|0.939291
921,97,True,2,35.202273,18|23,18.692883895131086,18.77319587628866,0.9551883226634624,0.9537930845778952,0.9494791363520777,0.9447060428721095,0.9365391837503644,True,True,82|15,20|27|27|23,0.953793|0.962816,0.949479|0.952392,0.957464|0.964701|0.944706|0.954348,0.952222|0.960713|0.936539|0.942942
922,109,True,2,34.544577,18|22,18.65917602996255,18.770642201834864,0.9563888437547371,0.9477558384044293,0.9376712657205774,0.9489798625653783,0.9396711515011051,True,True,88|21,36|35|12|26,0.958449|0.947756,0.955104|0.937671,0.961396|0.958299|0.951848|0.948980,0.956504|0.953525|0.942047|0.939671
923,99,True,2,34.920501,18|23,18.56179775280899,18.80808080808081,0.9550595620725889,0.9537136569716751,0.9491324762949156,0.9480315013317332,0.9352833805828614,True,True,83|16,24|30|13|32,0.953714|0.962041,0.949132|0.953109,0.960725|0.958553|0.948032|0.950391,0.955817|0.953158|0.935283|0.940665
924,99,True,2,35.078934,18|22,18.55430711610487,18.727272727272727,0.9513718894884895,0.9424114958846894,0.9322788703080775,0.9340563133497372,0.9241256821818357,True,True,81|18,25|26|18|30,0.953363|0.942411,0.948737|0.932279,0.959854|0.957891|0.959034|0.934056,0.954103|0.951967|0.952948|0.924126
925,98,True,2,35.591373,18|24,18.696629213483146,18.73469387755102,0.9528591731544714,0.9517541134791173,0.9475278844886018,0.9412597936920619,0.9317145485293928,True,True,86|12,29|24|23|22,0.951754|0.960779,0.947528|0.952760,0.962857|0.957897|0.941260|0.946312,0.958986|0.950689|0.931715|0.937731
926,93,True,2,34.721552,18|22,18.644194756554306,18.64516129032258,0.9528423041044023,0.9435098402782027,0.9354835144565413,0.9464262691684074,0.9393343378976369,True,True,78|15,17|32|23|21,0.954637|0.943510,0.950692|0.935484,0.962292|0.956076|0.947216|0.946426,0.955569|0.949802|0.939591|0.939334
927,92,True,2,34.646074,18|22,18.584269662921347,18.82608695652174,0.9533707510139662,0.9499470010999582,0.9390214621578657,0.9448018014206878,0.9343857580976341,True,True,73|19,16|24|23|29,0.954262|0.949947,0.949330|0.939021,0.966705|0.959969|0.948014|0.944802,0.961902|0.953238|0.939972|0.934386
928,98,True,1,,19,19.0,19.0,0.958452563679264,0.958452563679264,0.9538946849322775,0.9330995323256505,0.9214175306271578,True,True,98,32|22|18|26,0.958453,0.953895,0.967500|0.969356|0.965662|0.933100,0.963604|0.964423|0.957467|0.921418
929,107,True,2,35.170717,18|23,18.655430711610485,18.794392523364486,0.955454916921492,0.9543887165335235,0.9502164602066794,0.9461575922612459,0.9365270171369379,True,True,90|17,23|21|32|31,0.954389|0.961100,0.950216|0.954399,0.965254|0.958811|0.955216|0.946158,0.961129|0.950897|0.950915|0.936527
930,101,True,2,34.646074,18|22,18.55430711610487,18.99009900990099,0.9537343270967814,0.9481990438833264,0.9403020573214718,0.9461356226250215,0.937426594229863,True,True,76|25,31|24|16|30,0.955555|0.948199,0.951255|0.940302,0.962771|0.954478|0.949357|0.946136,0.958671|0.947237|0.939658|0.937427
931,95,True,1,,19,19.0,19.0,0.9567043047164641,0.9567043047164641,0.9518394785125427,0.9228913927183628,0.9096032548377927,True,True,95,27|20|28|20,0.956704,0.951839,0.965143|0.973199|0.960937|0.922891,0.958852|0.969136|0.954958|0.909603
932,95,True,2,35.330226,18|23,18.636704119850187,18.736842105263158,0.951297516696805,0.950932200940406,0.9435733521266025,0.94308742306724,0.9327317855829461,True,True,81|14,25|27|18|25,0.950932|0.953411,0.946450|0.943573,0.950558|0.960511|0.949907|0.943087,0.944247|0.955216|0.940143|0.932732
933,97,True,2,30.712337,18|19,18.636704119850187,18.5979381443299,0.9508941374949104,0.9459926090505918,0.938726116087819,0.9345296180707864,0.9237555811404898,True,True,39|58,27|22|15|33,0.958184|0.945993,0.953500|0.938726,0.958903|0.964171|0.953007|0.934530,0.953209|0.958303|0.944298|0.923756
934,95,True,2,35.365688,18|23,18.580524344569287,18.57894736842105,0.9534446085402315,0.9530553259048204,0.945813530124035,0.9455710141220375,0.9350235306034487,True,True,84|11,17|24|28|26,0.953055|0.956417,0.948472|0.945814,0.961127|0.955680|0.954176|0.945571,0.955183|0.947726|0.947389|0.935024
935,92,True,2,35.986499,18|24,18.696629213483146,18.58695652173913,0.9497981748152113,0.9486072089275593,0.9439549079395462,0.9415436168038456,0.9296984650280795,True,True,83|9,28|21|23|20,0.948607|0.960782,0.943955|0.951023,0.956080|0.954793|0.944768|0.941544,0.950879|0.947258|0.934814|0.929698
936,96,True,1,,19,19.0,19.0,0.9604662930254421,0.9604662930254421,0.9561368204932327,0.9308925728940844,0.9167236684232772,True,True,96,37|23|18|18,0.960466,0.956137,0.969146|0.970232|0.959719|0.930893,0.965010|0.965559|0.951722|0.916724
937,106,True,2,35.698449,18|24,18.696629213483146,18.62264150943396,0.9562701697982332,0.9554097014491358,0.9514282789186665,0.9494502626674312,0.9404076115313442,True,True,95|11,30|19|28|29,0.955410|0.963701,0.951428|0.956673,0.963638|0.962804|0.951006|0.949450,0.958159|0.958133|0.944058|0.940408
938,98,True,2,35.733752,18|24,18.674157303370787,18.6734693877551,0.9524581384067853,0.9510612502973897,0.9468509407900478,0.9425522927305102,0.9329592285231818,True,True,87|11,32|25|27|14,0.951061|0.963506,0.946851|0.957495,0.957539|0.955556|0.942552|0.954417,0.952107|0.950547|0.932959|0.943529
939,92,True,2,35.279930,18|23,18.674157303370787,18.597826086956523,0.9521827603112696,0.952050039547073,0.9433766421675027,0.9451284776395209,0.9354572651615503,True,True,81|11,24|30|22|16,0.952050|0.953160,0.947712|0.943377,0.960174|0.951774|0.945128|0.950663,0.954612|0.945313|0.935457|0.939727
940,97,True,2,35.453559,18|23,18.636704119850187,18.670103092783506,0.9541680896745115,0.9529930872408541,0.9417130212066621,0.9403570320368696,0.9293756967662592,True,True,84|13,29|20|25|23,0.954350|0.952993,0.950195|0.941713,0.963293|0.965370|0.947329|0.940357,0.958856|0.960669|0.940679|0.929376
941,95,True,2,36.236201,18|24,18.741573033707866,18.31578947368421,0.9503606002836082,0.949358920187792,0.9448660500465852,0.9321762302319495,0.9197085049309887,True,True,90|5,18|39|21|17,0.949359|0.968391,0.944866|0.964162,0.961272|0.954772|0.947536|0.932176,0.953621|0.949899|0.936869|0.919709
942,105,True,2,36.044734,18|23,18.56179775280899,18.38095238095238,0.9495054939338509,0.9395991999550211,0.9267430308138942,0.9252277203868653,0.9125526436433201,True,True,97|8,36|32|16|21,0.950323|0.939599,0.945819|0.926743,0.957462|0.955688|0.951102|0.925228,0.951720|0.949971|0.942958|0.912553
943,99,True,1,,19,19.0,19.0,0.9562168017006691,0.9562168017006691,0.9513421753431154,0.9253015134923792,0.9104872332924568,True,True,99,30|16|33|20,0.956217,0.951342,0.969879|0.972210|0.954779|0.925302,0.965013|0.968198|0.948285|0.910487
944,96,True,2,35.853479,18|24,18.9438202247191,18.25,0.9529437904719401,0.9520127425375496,0.9476461208137659,0.9406345498238522,0.9255428787248767,True,True,92|4,33|27|23|13,0.952013|0.974358,0.947646|0.973278,0.957335|0.959870|0.945469|0.940635,0.951706|0.954328|0.934558|0.925543
945,87,True,2,31.990576,17|20,18.280898876404493,18.517241379310345,0.9469140731152983,0.9433238493853153,0.9378633517796229,0.9350246759872902,0.9228796747966184,True,True,43|44,24|13|19|31,0.943324|0.950423,0.937863|0.943015,0.948276|0.935025|0.954832|0.945993,0.942344|0.922880|0.946835|0.936269
946,103,True,2,34.746042,18|22,18.59925093632959,18.737864077669904,0.9526812887687652,0.951288327236024,0.9423875282789128,0.9435619998757744,0.9334866730245328,True,True,84|19,13|22|44|24,0.952996|0.951288,0.948523|0.942388,0.966181|0.959604|0.950206|0.943562,0.961145|0.952658|0.944165|0.933487
947,107,True,2,35.365688,18|23,18.730337078651687,18.560747663551403,0.9541215541112003,0.9508348769350058,0.9398230750231941,0.9403616934726002,0.9287878746826843,True,True,95|12,26|25|36|20,0.954537|0.950835,0.950579|0.939823,0.960652|0.961319|0.952051|0.940362,0.954992|0.955841|0.945790|0.928788
948,98,True,2,36.044734,18|24,18.696629213483146,18.489795918367346,0.9523050674024479,0.9515492527282472,0.9472926357893137,0.9433169128232711,0.9317003894769882,True,True,90|8,33|17|30|18,0.951549|0.960808,0.947293|0.948752,0.959339|0.958646|0.946368|0.943317,0.954181|0.951097|0.938271|0.931700
949,96,True,1,,19,19.0,19.0,0.9591138704703304,0.9591138704703304,0.9544839429261198,0.9343247678069079,0.9196770300452595,True,True,96,21|31|22|22,0.959114,0.954484,0.969321|0.968404|0.961069|0.934325,0.963999|0.965112|0.953797|0.919677
950,88,True,2,36.211036,18|24,18.719101123595507,18.272727272727273,0.9508332792051077,0.9498506156787679,0.9448482343667496,0.9376591005471319,0.9238663575663862,True,True,84|4,21|23|22|22,0.949851|0.971469,0.944848|0.968269,0.962369|0.958293|0.945197|0.937659,0.958725|0.952599|0.935187|0.923866
951,97,True,2,35.656271,18|24,18.674157303370787,18.927835051546392,0.9555628367661412,0.9546792684573565,0.9502284754098332,0.9431663481678666,0.9324832194199449,True,True,82|15,25|21|25|26,0.954679|0.960393,0.950228|0.954003,0.958971|0.961611|0.959966|0.943166,0.953045|0.956193|0.954384|0.932483
952,98,True,2,35.733752,18|23,18.655430711610485,18.357142857142858,0.9523479335303474,0.9460708095588878,0.9296214868917768,0.9396287067778171,0.9298754345943869,True,True,91|7,22|30|23|23,0.952831|0.946071,0.948781|0.929621,0.956209|0.957424|0.954753|0.939629,0.950369|0.950922|0.946747|0.929875
953,96,True,2,35.170717,18|23,18.674157303370787,18.625,0.9500069259618081,0.9490009810717427,0.9440666045151243,0.9360692268782432,0.9248208965493034,True,True,84|12,21|21|27|27,0.949001|0.957049,0.944067|0.946275,0.960707|0.960697|0.947308|0.936069,0.955695|0.955064|0.939170|0.924821
954,102,True,2,35.365688,18|23,18.56179775280899,18.686274509803923,0.9546642162354795,0.9534996214188081,0.9436613641387381,0.949347728983392,0.9396590964870728,True,True,88|14,32|19|30|21,0.954849|0.953500,0.950948|0.943661,0.958910|0.961327|0.949348|0.949761,0.954546|0.955913|0.941403|0.939659
955,93,True,2,36.063873,18|24,18.674157303370787,18.580645161290324,0.9522416464747298,0.9516242195549248,0.9468724115705239,0.9351195648327821,0.9212100823369429,True,True,84|9,24|33|19|17,0.951624|0.958004,0.947000|0.946872,0.958668|0.958966|0.947765|0.935120,0.953843|0.953299|0.937182|0.921210
956,104,True,2,35.669369,18|24,18.674157303370787,18.692307692307693,0.9529346448600621,0.9522721665659964,0.9482409031975614,0.9461877318918889,0.9354171584774179,True,True,92|12,30|27|27|20,0.952272|0.958014,0.948241|0.948426,0.959231|0.956793|0.947078|0.946188,0.953316|0.951846|0.938795|0.935417
957,93,True,2,35.591373,18|23,18.674157303370787,18.43010752688172,0.9535550379014693,0.9519313056140473,0.9393534779465385,0.9410225196911144,0.928145591823976,True,True,85|8,34|20|20|19,0.953708|0.951931,0.949390|0.939353,0.957709|0.958324|0.953630|0.941023,0.953272|0.951727|0.943923|0.928146
958,89,True,2,34.999822,18|23,18.655430711610485,19.06741573033708,0.9582340760761897,0.957175983653703,0.9526486343824752,0.9491374007227301,0.9397647247045986,True,True,70|19,12|28|23|26,0.957176|0.962132,0.952649|0.953802,0.961180|0.962438|0.949137|0.960394,0.953188|0.956168|0.939765|0.953159
959,95,True,1,,19,19.0,19.0,0.9554257207617599,0.9554257207617599,0.9510417685113655,0.9324428057553206,0.9220584636255168,True,True,95,20|24|26|25,0.955426,0.951042,0.972091|0.965523|0.955385|0.932443,0.968034|0.959189|0.949681|0.922058
960,99,True,2,34.226484,18|22,18.83895131086142,18.727272727272727,0.9559891645242087,0.9546210652075088,0.9460168003005492,0.9526591579366297,0.9442962212977538,True,True,81|18,28|33|20|18,0.956293|0.954621,0.952690|0.946017,0.958980|0.956216|0.952659|0.954621,0.953912|0.950306|0.944296|0.946017
961,96,True,2,34.746042,18|22,18.524344569288388,18.625,0.9504667941910209,0.942767152446667,0.9331698102881087,0.9355284541728721,0.9267865430243648,True,True,81|15,24|30|9|33,0.951893|0.942767,0.947291|0.933170,0.959931|0.961694|0.942577|0.935528,0.955237|0.957225|0.929838|0.926787
962,108,True,2,35.817449,18|23,18.56179775280899,18.50925925925926,0.9509972266411572,0.940932462226203,0.9299769392882474,0.9341952169605996,0.9225783792008906,True,True,97|11,33|21|32|22,0.952139|0.940932,0.947890|0.929977,0.956849|0.965897|0.946736|0.934195,0.951453|0.962580|0.939437|0.922578
963,91,True,1,,19,19.0,19.0,0.9591290298344209,0.9591290298344209,0.9541710564085735,0.9221106138916876,0.9096642297322515,True,True,91,30|26|14|21,0.959129,0.954171,0.970207|0.972040|0.966941|0.922111,0.966000|0.968463|0.959284|0.909664
964,96,True,2,35.647570,18|23,18.580524344569287,18.520833333333332,0.950559365949481,0.9496527996103612,0.9388937694552123,0.9395965150357081,0.9303753932137042,True,True,86|10,26|16|23|31,0.950665|0.949653,0.946123|0.938894,0.958368|0.962173|0.948429|0.939597,0.953381|0.955801|0.940022|0.930375
965,91,True,1,,19,19.0,19.0,0.9586055420692979,0.9586055420692979,0.954329012987313,0.9229980017893149,0.9107315365625862,True,True,91,22|26|29|14,0.958606,0.954329,0.965453|0.965660|0.964276|0.922998,0.960497|0.959612|0.958155|0.910732
966,100,True,1,,19,19.0,19.0,0.956403522717059,0.956403522717059,0.9517485427991097,0.9280952106583515,0.916706620990876,True,True,100,35|24|16|25,0.956404,0.951749,0.966838|0.970432|0.956766|0.928095,0.961996|0.965788|0.947732|0.916707
967,102,True,2,35.330226,18|23,18.636704119850187,18.58823529411765,0.953085374923906,0.9509017151607816,0.9390180089869123,0.942843265117617,0.931882448590962,True,True,90|12,34|21|22|25,0.953377|0.950902,0.949133|0.939018,0.961741|0.960716|0.944063|0.942843,0.957187|0.955066|0.935719|0.931882
968,90,True,2,35.817449,18|24,18.674157303370787,18.6,0.9531759701466291,0.9523725211351902,0.9480598928520744,0.9461742461346078,0.9337566659047212,True,True,81|9,21|19|32|18,0.952373|0.960407,0.948060|0.950994,0.962558|0.956516|0.948974|0.946174,0.957576|0.950777|0.941878|0.933757
969,89,True,2,35.656271,18|24,18.674157303370787,18.808988764044944,0.9542140733885032,0.9524877915776033,0.9476427274821954,0.9444274896085008,0.9344952553780833,True,True,77|12,29|17|18|25,0.952488|0.965291,0.947643|0.959646,0.957764|0.958095|0.944427|0.954503,0.950622|0.948904|0.934495|0.945819
970,94,True,2,35.656271,18|24,18.674157303370787,18.76595744680851,0.9518170707157919,0.9505363715282472,0.9458974234813974,0.9466388426964265,0.9383037658709026,True,True,82|12,19|20|17|38,0.950536|0.960569,0.945897|0.951978,0.957681|0.958098|0.949449|0.946639,0.952630|0.950969|0.940276|0.938304
971,104,True,2,35.620454,18|23,18.617977528089888,18.625,0.9533790539805397,0.9533138845291164,0.9429447425181865,0.945580618309895,0.936676952134435,True,True,91|13,29|13|28|34,0.953388|0.953314,0.949114|0.942945,0.958937|0.962427|0.952892|0.945581,0.953516|0.958392|0.945607|0.936677
972,88,True,2,35.591373,18|23,18.655430711610485,18.511363636363637,0.9523806932265362,0.9449370697743142,0.9331956062684111,0.94091452038487,0.9285134207028072,True,True,79|9,22|22|24|20,0.953229|0.944937,0.948689|0.933196,0.956995|0.958138|0.952428|0.940915,0.950614|0.951543|0.944966|0.928513
973,97,True,2,35.256474,18|23,18.636704119850187,18.876288659793815,0.951562164031231,0.9501624173499723,0.9456361101042586,0.9437598317281135,0.9337978509061267,True,True,80|17,16|28|21|32,0.950162|0.958149,0.945636|0.948099,0.955038|0.957829|0.943760|0.949461,0.948414|0.951082|0.933798|0.941341
974,102,True,1,,19,19.0,19.0,0.9578259279259962,0.9578259279259962,0.9532748169095981,0.9283312058134708,0.9150922267804305,True,True,102,21|25|33|23,0.957826,0.953275,0.968216|0.970521|0.962154|0.928331,0.963013|0.966694|0.956676|0.915092
975,97,True,1,,19,19.0,19.0,0.9589118970395519,0.9589118970395519,0.9542040786618875,0.9233342107056313,0.9083882934366985,True,True,97,39|22|18|18,0.958912,0.954204,0.971318|0.963855|0.961569|0.923334,0.967906|0.957413|0.953106|0.908388
976,86,True,2,35.647570,18|23,18.692883895131086,18.58139534883721,0.9538111951218138,0.9470104478679533,0.9359507455553585,0.9426091476929701,0.9311374732013208,True,True,76|10,26|18|26|16,0.954706|0.947010,0.950449|0.935951,0.960033|0.960546|0.949820|0.942609,0.954752|0.954889|0.941523|0.931137
977,99,True,2,35.875684,18|24,18.696629213483146,18.484848484848484,0.9518770931708266,0.9507839536896939,0.9463056601568897,0.9379952509959628,0.9282138467054322,True,True,91|8,20|29|19|31,0.950784|0.964312,0.946306|0.956183,0.957886|0.959988|0.955821|0.937995,0.952220|0.953811|0.949122|0.928214
978,99,True,2,35.698449,18|24,18.674157303370787,18.78787878787879,0.9553993677215017,0.9541981532415166,0.9498571211314591,0.9504642636818252,0.9411190357590756,True,True,86|13,28|20|28|23,0.954198|0.963346,0.949857|0.957102,0.957512|0.962779|0.952069|0.950464,0.950876|0.957159|0.943835|0.941119
979,100,True,2,35.078934,18|23,18.674157303370787,18.55,0.954559782443569,0.9535326610445888,0.9493740689921504,0.944840220684299,0.9350667128762722,True,True,89|11,28|18|24|30,0.953533|0.962870,0.949374|0.957235,0.958621|0.965763|0.953568|0.944840,0.953444|0.962040|0.947773|0.935067
980,99,True,2,35.242349,18|23,18.636704119850187,18.80808080808081,0.9531229333390007,0.9518105498940059,0.9475119818046485,0.9466959676717511,0.939008132367196,True,True,83|16,15|30|29|25,0.951811|0.959931,0.947512|0.950672,0.960096|0.958039|0.946696|0.950495,0.953992|0.951923|0.939008|0.941121
981,97,True,2,35.467684,18|24,18.674157303370787,18.804123711340207,0.9538502553931838,0.9519925443746419,0.9473710989353323,0.949369057812168,0.9400619133078897,True,True,84|13,17|22|27|31,0.951993|0.965854,0.947371|0.957973,0.961574|0.959000|0.949369|0.949863,0.955103|0.953616|0.941524|0.940062
982,101,True,2,34.794155,18|23,18.692883895131086,18.84158415841584,0.9561795843224059,0.9551046507253702,0.951008556681748,0.9449383473091331,0.9350771239738064,True,True,84|17,32|22|24|23,0.955105|0.961491,0.951009|0.953734,0.961726|0.961089|0.944938|0.955497,0.957698|0.955356|0.935077|0.946876
983,106,True,2,34.999822,18|23,18.580524344569287,18.754716981132077,0.9525628282381872,0.9518710199364834,0.9473957641623655,0.9468261567210186,0.9383287271219733,True,True,90|16,22|24|24|36,0.951871|0.956454,0.947396|0.948972,0.960340|0.959012|0.947590|0.946826,0.954406|0.952410|0.939951|0.938329
984,93,True,2,35.258594,18|23,18.636704119850187,18.806451612903224,0.9535478863783986,0.9526080124290073,0.947932915843184,0.9487448242421143,0.9399280500128517,True,True,78|15,17|20|25|31,0.952608|0.958435,0.947933|0.951134,0.963285|0.954148|0.948745|0.951695,0.957541|0.946373|0.939928|0.943743
